value,dataset_name,description,expected_decision,mean,std,n
1.2746196880878522,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
7.736484833189782,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.0110207540195453,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.2699557143620505,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.2551198890215107,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.7863933938392205,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.318809728049773,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.14436981013908864,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.384456380918243,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.8722381020362606,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.5154170866135698,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.6285148242256637,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.6549982787574946,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.0593775355004698,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.3693247368592774,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.437564962577099,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.7285811003779642,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.4781505203293716,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.06750523842112144,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.7246572238024186,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.11779949218444,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
5.571098891818748,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
4.099058532192799,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.905422049494756,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.1065626868274028,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.1871593678433463,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.6029856265945404,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
4.754510184390181,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.2217684348401376,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.6439649757727608,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.2352923957685293,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.1849954467678743,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.233699649605991,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.9985063837139285,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.5821737979715287,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.957364112895157,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
7.527234320704678,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.234687599253517,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.09826139730267,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.08586651661376282,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.6934098993262916,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
5.0039400623277555,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.6571118298280387,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.908674591025659,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.6912389358365987,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
4.833079569227942,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.804537783224339,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.268555534352877,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.036341292828328924,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
6.583449944872794,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.594158104329366,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.726970722795446,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
3.5368047432098155,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.6612381552146382,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
4.123263594828833,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
0.23887468496218844,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
2.4326710000883733,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
1.5560967419345106,exponential,Exponential distribution (λ=0.5),Reject normality,1.9010647374966223,1.8933803084729646,300
