value,dataset_name,description,expected_decision,mean,std,n
14.198066309758007,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
12.773901048738306,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
10.178891109760523,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.059189666883277,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
12.09466994084077,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.18045615626525,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
12.685579660083198,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.905515405045909,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
13.148658145958006,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.394294365318297,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
13.952182196902978,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
10.592798814077199,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
16.225782617875797,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
7.932436545731297,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
15.207891409495748,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
10.593732350387944,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.045745989156655,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.548342497837035,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
9.038958075417039,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.27249783920575,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.568506464106498,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.278899988184262,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
9.926936223217051,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
16.42681107583559,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
15.182629510302133,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.308971009022097,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
10.114010434504602,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
10.360093980154783,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.84055391819125,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
6.931622304404783,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
9.227870387729965,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
4.99424777836723,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.197669367815838,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
11.941587819108223,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
8.550440613101879,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
14.721960289870097,normal_shifted,"Normal N(10,3), medium sample",Do not reject normality,10.325453589520851,3.030739035561735,500
